game_id,game_name,uuid,timestamp,angry,disgusted,fear,sad,surprised,happy
1,Card Flipper,199,1614219690386,0.008451717476188,0.01286362750436,0.016839990448677,0.505745274675276,0.511044991907509,0.366531375160608
1,Card Flipper,199,1614219690905,0.014733922714394,0.020143436309163,0.019225055767697,0.442307469330081,0.443069428340047,0.32214441266264
1,Card Flipper,199,1614219691416,0.011677746569522,0.017588964337943,0.018969954551271,0.537443625778053,0.429507639418371,0.309075493881181
1,Card Flipper,199,1614219691938,0.010153220568733,0.015846967565454,0.019001093489869,0.532236992502213,0.441776308191247,0.34830899465304
1,Card Flipper,199,1614219692439,0.010659014845936,0.016273790280896,0.01867731711981,0.524728776696466,0.473483566543749,0.31502311433296
1,Card Flipper,199,1614219692994,0.008469282849057,0.013855578197364,0.019810078294116,0.507524682861442,0.535428734246644,0.358158605389511
1,Card Flipper,199,1614219693498,0.00955490451113,0.014961759344953,0.021939403498583,0.530107176196714,0.51254295108786,0.331138986624899
1,Card Flipper,199,1614219694022,0.011055344349357,0.016550096741551,0.017776520127163,0.545738231444609,0.445698537543194,0.305310012236716
1,Card Flipper,199,1614219694533,0.020600968203668,0.024113674683599,0.020985417155535,0.487928292573443,0.3560585783981,0.254838960918244
1,Card Flipper,199,1614219695039,0.010420229884597,0.015259549563396,0.019884781317025,0.482743245979006,0.465594804370265,0.376310908702941
1,Card Flipper,199,1614219695560,0.01617264602555,0.020146005520982,0.018232611336226,0.426258302882569,0.412741402181759,0.329976359338406
1,Card Flipper,199,1614219696083,0.016013887001132,0.019835256549102,0.019475795392947,0.449063910781309,0.421480426143916,0.304827958562256
1,Card Flipper,199,1614219696589,0.014789848569515,0.020296014281431,0.019297053122192,0.486003142332034,0.418698468049805,0.306286021107643
1,Card Flipper,199,1614219697101,0.018491366848479,0.021916905200462,0.018540946248018,0.487799171114793,0.391410551417946,0.254385061596244
1,Card Flipper,199,1614219697619,0.012780866492112,0.017563210252493,0.020566415600435,0.438647526801776,0.461374081485898,0.362002324295642
1,Card Flipper,199,1614219698124,0.014736890024947,0.019661733777261,0.023938290100152,0.458667270093723,0.448934003546691,0.314273126880582
1,Card Flipper,199,1614219698642,0.020451433927371,0.025432093653565,0.025711094213645,0.530277721501451,0.375889929529444,0.219395357056169
1,Card Flipper,199,1614219699142,0.014218174619605,0.019204679726809,0.023896128024418,0.496425342810683,0.460507775138739,0.284595021326981
1,Card Flipper,199,1614219699643,0.006697469909175,0.011850408934506,0.01572273091493,0.48618201453778,0.563965634397925,0.436204188557373
1,Card Flipper,199,1614219700155,0.015949027217019,0.020151483826788,0.022266923718076,0.491769360413622,0.411326965795433,0.288358935083678
1,Card Flipper,199,1614219700659,0.004590470880648,0.009636332639475,0.014058102257582,0.393054358769056,0.510476737566004,0.738765006118152
1,Card Flipper,199,1614219701175,0.009545781056313,0.014701843078616,0.019107411524401,0.432859315438303,0.476975446318317,0.501585544110099
1,Card Flipper,199,1614219701705,0.012480438329779,0.015943007975326,0.019611499889795,0.381830113294047,0.502887027063869,0.443028599378502
1,Card Flipper,199,1614219702216,0.005415071678276,0.011215457986948,0.017583710195472,0.395478760141073,0.503901963289925,0.71353004483422
1,Card Flipper,199,1614219702722,0.01190419289649,0.017471568939365,0.027773911680671,0.466886583744609,0.460376982748599,0.399296382562809
1,Card Flipper,199,1614219703234,0.010888830207128,0.0144550677747,0.027290044067627,0.46920814446716,0.586057014817666,0.299241350148859
1,Card Flipper,199,1614219703742,0.012278162965382,0.015506863638051,0.02638748260888,0.491655292449347,0.601071539408256,0.237206933453853
1,Card Flipper,199,1614219704264,0.011001026473776,0.015557787398613,0.025957058753705,0.535680991536679,0.577472598047078,0.249515497743864
1,Card Flipper,199,1614219704766,0.016844715721118,0.021499349743452,0.027713430432709,0.545450815102476,0.476108562137758,0.202264700844917
1,Card Flipper,199,1614219705287,0.019292826626475,0.020263522362679,0.029453855970422,0.505753970081071,0.505735691620209,0.165073753471955
1,Card Flipper,199,1614219705803,0.016726870232511,0.019266460852067,0.026301121310331,0.4786135039354,0.516460262220011,0.210128445399186
1,Card Flipper,199,1614219706308,0.012657968749271,0.016312519892808,0.028855686920174,0.48666812539197,0.592213588019748,0.243000093425489
1,Card Flipper,199,1614219706834,0.012178325010907,0.016114954629816,0.027539403869647,0.500085461586692,0.589418019656293,0.253818786665962
1,Card Flipper,199,1614219707349,0.014522323516804,0.018708440112954,0.025330805706598,0.508765585370828,0.539768105563493,0.221151522512617
1,Card Flipper,199,1614219707880,0.017182023778631,0.019289587456622,0.024352005024179,0.505708128804572,0.470726992117071,0.208208792492009
1,Card Flipper,199,1614219708397,0.016603741367846,0.019253066862459,0.025260545287401,0.527943841050022,0.484550926854107,0.197404174706527
1,Card Flipper,199,1614219708897,0.018723577997402,0.020371855116405,0.023891250486894,0.477558065294512,0.477449740792639,0.197060273622406
1,Card Flipper,199,1614219709415,0.014898067999695,0.017652124269834,0.024659740665358,0.481790021027877,0.548046229300023,0.215723439783025
1,Card Flipper,199,1614219709932,0.016900127664237,0.019572486140987,0.025066004173065,0.481185881196951,0.496134263822088,0.203595846660297
1,Card Flipper,199,1614219710446,0.012117269370257,0.015044999500172,0.023454836825114,0.460715075573218,0.603264237736897,0.255161655283104
1,Card Flipper,199,1614219710957,0.011784970246855,0.015502383445295,0.019972508151859,0.495583283192509,0.546036340489889,0.266283181944106
1,Card Flipper,199,1614219711461,0.012263154072633,0.015301478130685,0.020632257159902,0.483165526280353,0.565349062126101,0.251966434322046
1,Card Flipper,199,1614219711978,0.009698810400086,0.013233483609373,0.021575443922345,0.452310843075472,0.600931066957027,0.320488097946327
1,Card Flipper,199,1614219712499,0.014730488305293,0.017044631884425,0.022869575349005,0.47009935120364,0.52157251239561,0.238103288278562
1,Card Flipper,199,1614219713002,0.013944180321887,0.016372049931527,0.023762438343774,0.461992066816421,0.549872906198647,0.241673852559788
1,Card Flipper,199,1614219713510,0.015953819387611,0.019012484643006,0.020673016370241,0.483087186764892,0.532313520595563,0.21285391299747
1,Card Flipper,199,1614219714014,0.015409174146565,0.017803538765932,0.021071449672071,0.481143980046759,0.544155129789558,0.219994970386121
1,Card Flipper,199,1614219714514,0.014830128469262,0.01800851598294,0.021247417636711,0.476448121053023,0.539912479512842,0.234978741787882
1,Card Flipper,199,1614219715030,0.017618704407152,0.019130740629563,0.023649675299815,0.449633646999177,0.491487921360154,0.224537474753675
1,Card Flipper,199,1614219715542,0.007901527188783,0.012162280113759,0.016424004047571,0.477357395581217,0.596913787365935,0.363305227995294
1,Card Flipper,199,1614219716061,0.012969775569119,0.01748937154902,0.021224155620645,0.475373772932133,0.561011802408117,0.26053506521204
1,Card Flipper,199,1614219716577,0.013694096259385,0.017284519212388,0.020009712760127,0.466296433854517,0.554733578931215,0.261611161617349
1,Card Flipper,199,1614219717093,0.020817895146229,0.022440551265069,0.024501448698004,0.473785619952035,0.467151226796324,0.191379268932573
1,Card Flipper,199,1614219717606,0.017561274827776,0.021222046854856,0.026902500880279,0.513283542852394,0.507727672949956,0.186641028792727
1,Card Flipper,199,1614219718126,0.008182685037055,0.011934907815515,0.019509272315609,0.452202102773003,0.630990691648293,0.36026668825891
1,Card Flipper,199,1614219718627,0.008977930388077,0.013293196512422,0.021466818921561,0.455737962505047,0.647642244761676,0.311753312709191
1,Card Flipper,199,1614219719142,0.010241040125804,0.014780848142186,0.020176748714808,0.473529059336727,0.586098456768492,0.301869772878239
1,Card Flipper,199,1614219719649,0.018922319636324,0.023179995363141,0.026198161650659,0.518393722257057,0.514450647854291,0.183021308366097
1,Card Flipper,199,1614219720149,0.014659600935903,0.017774124586795,0.0201477379634,0.486488661965463,0.522090681293142,0.227089882127014
1,Card Flipper,199,1614219720662,0.018454853649678,0.020326048073165,0.022771995234043,0.466713923317726,0.459567395998747,0.216680293741477
1,Card Flipper,199,1614219721180,0.013758923792059,0.016901561672552,0.018874344101389,0.474139232095242,0.516574870317834,0.263016938266083
1,Card Flipper,199,1614219721703,0.008284278878099,0.012883537622809,0.018353210063664,0.460503737129313,0.596600060770234,0.366627551819766
1,Card Flipper,199,1614219722207,0.005986059065093,0.010350068062932,0.016199267924025,0.514536371267419,0.599053727313163,0.416143975686199
1,Card Flipper,199,1614219722707,0.02286076364424,0.024174185810118,0.023800487543414,0.475828273765177,0.410693428910228,0.193532032907327
1,Card Flipper,199,1614219723223,0.016714143408134,0.018582477140399,0.022023019381093,0.465374265392797,0.463787762126766,0.245631422225206
1,Card Flipper,199,1614219723733,0.01589361576161,0.019817004418191,0.018817230963695,0.439685746134116,0.462233139867357,0.294261998353357
1,Card Flipper,199,1614219724258,0.017161608268913,0.02134242519658,0.019010841099472,0.492956818825683,0.441238096048319,0.246242223381873
1,Card Flipper,199,1614219724764,0.01281132379517,0.017680816246141,0.017575329355946,0.453005369479071,0.527324556534994,0.308813622742135
1,Card Flipper,199,1614219725276,0.016676200534894,0.02200631275624,0.016897700535632,0.463116332996899,0.481765000324125,0.261907129420966
1,Card Flipper,199,1614219725782,0.014336767409156,0.018987984036327,0.017570556903864,0.464904656470195,0.443023299964413,0.30792553754676
1,Card Flipper,199,1614219726301,0.01410856566855,0.018726339220455,0.020293666802813,0.452511792209249,0.518599783900296,0.291640037300175
1,Card Flipper,199,1614219726823,0.010373273150579,0.0144743244264,0.017944512249185,0.467806686641406,0.552027576930762,0.328008160746507
1,Card Flipper,199,1614219727349,0.010240069363989,0.01340745936519,0.020288909112215,0.43789511854174,0.549986260165048,0.351520541525108
1,Card Flipper,199,1614219727866,0.007447721329936,0.010864689234167,0.01723966383915,0.432810648852932,0.621713758639243,0.419508751523972
1,Card Flipper,199,1614219728387,0.006815077841742,0.011307226957719,0.016895378687628,0.485990580257515,0.618606048260717,0.391758491895229
1,Card Flipper,199,1614219728887,0.019645333125705,0.022277251055541,0.020582439236635,0.46762450819489,0.490293429731629,0.202528773073873
1,Card Flipper,199,1614219729391,0.014817106530621,0.019039185499443,0.020771075781619,0.479327826956129,0.513406511891745,0.247821261287994
1,Card Flipper,199,1614219729903,0.008968452958262,0.01319068581554,0.020050583588363,0.437341776181916,0.65243282483573,0.337320828413846
1,Card Flipper,199,1614219730410,0.006162904121605,0.009877976054556,0.017809123262387,0.429640694044236,0.678559407448479,0.422799514754539
1,Card Flipper,199,1614219730916,0.009779454358785,0.015156137857335,0.018259732447235,0.471480318371526,0.596069222067079,0.330215563445597
1,Card Flipper,199,1614219731437,0.011067743873046,0.016027597947829,0.018687142041321,0.425342157295574,0.582804755613406,0.336799829402383
1,Card Flipper,199,1614219731942,0.012289238270703,0.017691949021691,0.017611723218048,0.500351599615258,0.530969499898955,0.289977743926385
1,Card Flipper,199,1614219732452,0.011940094239701,0.017397733260334,0.019190855387962,0.504276386193516,0.520044887086986,0.306334684243529
1,Card Flipper,199,1614219733001,0.006888227340807,0.011264024557529,0.016432521855324,0.494070167689121,0.619979519996887,0.383364696391888
1,Card Flipper,199,1614219733508,0.012284640398426,0.010108954812808,0.020641316240583,0.362948822040183,0.626256153543212,0.282837684910931
1,Card Flipper,199,1614219734026,0.01564041535998,0.01264903859713,0.026976361873874,0.500292380403018,0.600577095243933,0.142962384963649
1,Card Flipper,199,1614219734534,0.014031628626094,0.014952884006635,0.01987424595299,0.43399389277887,0.595815178677841,0.238244429421548
1,Card Flipper,199,1614219735040,0.007716406043346,0.003964700528134,0.018691662472598,0.201901668270501,0.506774126370422,0.642366755525563
1,Card Flipper,199,1614219735553,0.004745995965208,0.005901994475708,0.027739949793221,0.110297212002084,0.654983134331214,0.928566845989483
1,Card Flipper,199,1614219736082,0.00670254648908,0.011397505284313,0.072648751856568,0.137715399685175,0.552423990112177,0.837771341035203
1,Card Flipper,199,1614219736598,0.004120578977417,0.008680662753071,0.047004930027539,0.308647344726881,0.605682550304857,0.804493438637813
1,Card Flipper,199,1614219737108,0.006658805099725,0.011129107857867,0.01613471313724,0.278864119839672,0.517678950444838,0.760928788162013
1,Card Flipper,199,1614219737615,0.007743832769518,0.012455495232078,0.019763337187429,0.32899843839006,0.539185725703996,0.640346296711624
