game_id,game_name,uuid,timestamp,angry,disgusted,fear,sad,surprised,happy,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
1,Card Flipper,6,1.60571E+12,0.105807676,0.158351005,0.013220159,0.110605412,0.029744479,0.046478909,0.674278746,-0.092714804,122.2153828,84.27391619,2.809915804,-2.478628335,8.248904697,-0.63845948,0.788795605,-1.048859615,2.706294214,-0.114833061,-0.131818,3.061357829,0.054006055,7.113430559,-1.775197153,-0.409127991,0.406987405,0.68079279,0.620069942,-0.813697415,-0.117564903,-0.256745453
1,Card Flipper,6,1.60571E+12,0.052751606,0.125749053,0.012053387,0.113703261,0.059721845,0.098623916,0.666114251,-0.092118502,120.6873959,87.8805773,1.430983359,-6.973120244,9.104018758,-1.685278056,2.026409125,-2.26480463,3.36782137,-0.468146802,0.107336105,2.367149118,-0.100201591,7.113430559,-1.951666199,-0.14229215,0.617568288,0.707121438,0.637157938,-0.843609137,-0.246460359,-0.146189307
1,Card Flipper,6,1.60571E+12,0.087730068,0.162494519,0.013403313,0.109739116,0.026896539,0.065593004,0.670625484,-0.100744286,117.7076172,84.16097194,0.386846948,-1.506319364,8.36618028,0.02914167,1.302258049,-0.778188271,1.822682304,-0.308972926,-0.249618109,3.337733674,0.033563669,7.113430559,-1.68895967,-0.260395017,0.248255462,0.744833754,0.726704888,-0.691890473,-0.048965433,-0.454941994
1,Card Flipper,13,1.60572E+12,0.089902692,0.190490621,0.051912281,0.017605479,0.027133018,0.220941722,0.879169579,-0.542329243,87.8807588,142.0313927,-3.980702334,-9.344878673,-1.026566568,5.140672869,4.221002628,-5.519090496,-5.321924331,-3.432859393,1.025999654,1.564195072,-0.632062943,-5.750040533,1.618450705,0.021544817,1.130499731,-1.247663896,0.948830359,-0.392386894,0.190545644,-0.275463376
1,Card Flipper,13,1.60572E+12,0.019240778,0.040042542,0.004945826,0.540940318,0.125692067,0.532841788,0.261937019,0.443378273,120.3806756,102.9077221,-0.088170653,-2.921095115,8.102229724,-1.549976823,3.098940626,2.056052468,-0.232548933,1.506515554,-0.506293171,-7.70506868,1.428191237,-4.664377626,0.577404653,-0.009017324,0.39581884,-0.037171081,-0.283762605,0.052741558,-0.23723441,0.187939006
1,Card Flipper,13,1.60572E+12,0.279843185,0.331434683,0.024130938,0.006078927,0.012983609,0.09800332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Card Flipper,13,1.60572E+12,0.039065547,0.053188522,0.020238444,0.151341845,0.09362117,0.362180515,-0.07124852,-0.021004817,202.015712,127.9421974,1.223657639,-1.840356847,1.510186852,1.567580243,-0.156716594,0.027774736,-0.734714185,0.869789587,0.273933611,-1.233199746,0.017781019,2.207796225,-0.026398223,0.058955897,-0.000452756,0.227662036,0.137300184,-0.223048662,0.037189925,0.190020214
1,Card Flipper,13,1.60572E+12,0.169446889,0.090726631,0.061095101,0.021437366,0.035824853,0.02534695,0.249485579,-0.066439607,290.4436998,197.3679253,8.461724533,-0.135475832,-1.923147821,-3.325885382,1.302743797,-2.144604931,-0.130348666,0.86634123,0.965428922,0.798096361,0.184329777,7.113430559,-0.100399211,-1.179990742,0.069794075,-0.879676628,-0.027143749,-0.299098512,0.595728863,0.585064946
1,Card Flipper,13,1.60572E+12,0.067149934,0.092390575,0.026968571,0.056345701,0.055567568,0.088916394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Card Flipper,13,1.60572E+12,0.257200835,0.084199003,0.064469853,0.009932515,0.027850904,0.005721305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Card Flipper,13,1.60572E+12,0.164758938,0.180763976,0.039041438,0.018924757,0.027660764,0.116470281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Card Flipper,13,1.60572E+12,0.431555995,0.335711525,0.022379914,0.01641963,0.006360453,0.006404589,-0.336789484,0.167921937,335.9609877,74.80333506,-1.803819139,-0.780918382,-1.035003173,-0.003153199,0.563257776,0.632899877,0.260433103,0.842208727,0.291553604,0.368139648,0.328025644,-1.103654107,-0.125798852,-0.231829379,0.221797905,-0.210349444,-0.168085728,-0.0849627,0.031685248,0.15070532
1,Card Flipper,13,1.60572E+12,0.304403765,0.304543944,0.044001089,0.005216638,0.011897201,0.056231738,-0.171155771,0.353910806,339.8090588,120.2938024,9.185672021,-1.06602928,-2.279697993,-1.04833631,-0.88303424,-0.467241521,2.12468087,-0.114478975,0.178908445,7.70506868,-0.036834297,-6.289350544,-0.090572689,-0.121812489,-0.001525947,0.307809227,-0.252912381,-0.165494802,-0.190449319,0.070216278
1,Card Flipper,13,1.60572E+12,0.076155694,0.116752439,0.026856362,0.059298051,0.031497872,0.164838748,-0.148378544,0.237580907,334.4960944,126.4322997,11.4284159,-0.005186487,1.931261553,-0.039351984,-0.700975374,-1.529007186,-0.029402977,-1.345396037,0.192221459,6.494118616,-0.481893332,4.49357984,-0.212694603,0.101423907,0.314665496,-0.206518649,-0.10952897,-0.317866969,0.046797586,0.15788945
1,Card Flipper,13,1.60572E+12,0.301266126,0.373415933,0.03980643,0.005877576,0.008084228,0.058206818,-0.185180014,0.379909299,341.3860246,118.8098658,3.257412483,-1.959238456,0.104178788,0.596753988,-0.823646727,-0.830690047,0.892464566,-0.724062468,0.029115595,7.70506868,-0.410975465,-5.715662653,-0.153671271,-0.168733979,-0.23344567,-0.130304613,0.140864163,-0.108635862,-0.358906327,0.195809
1,Card Flipper,13,1.60572E+12,0.517564427,0.42252401,0.029152202,0.004918065,0.005720371,0.021076664,0.051660509,0.349904181,252.8441383,60.36310439,21.46739057,6.193216142,0.443920894,2.831207244,-2.810514108,1.143357062,-0.115318094,-0.475219687,-1.023498697,7.668056194,0.006660503,7.113430559,0.13049175,0.415686454,-0.016560439,0.341561956,0.094589687,-0.04295248,0.063178695,-0.170517551
1,Card Flipper,13,1.60572E+12,0.010098417,0.012296035,0.023610821,0.527516285,0.159505552,0.397932283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Card Flipper,13,1.60572E+12,0.043485801,0.038766818,0.020163423,0.322479325,0.154771527,0.23479538,-0.015562053,-0.160221869,300.6365821,86.08447667,5.828554485,-2.411602811,3.731418288,-1.197175798,0.501557729,0.955498353,-0.200684173,0.356680562,-0.715165776,-7.70506868,0.517475235,-5.990827835,0.74896878,-0.17417229,0.083296303,-0.469249076,-0.417145321,0.114135046,-0.106517073,0.216278276
1,Card Flipper,13,1.60572E+12,0.376920598,0.115926989,0.053405686,0.008605382,0.018713037,0.002719728,0.077374054,0.311288335,247.9737205,61.08142731,1.693854998,2.870292758,-0.049793454,-0.062374673,-0.783330247,0.938136201,0.998187399,-1.307953028,0.150696149,-0.287575925,0.362893543,0.352829841,0.023412502,0.832893273,-0.034450399,0.200671757,-0.497820588,-0.164398251,-0.036847935,-0.00581665
1,Card Flipper,13,1.60572E+12,0.509182471,0.196177925,0.021053457,0.008077744,0.029888386,0.050201464,0.24837987,0.399743598,303.5620183,87.60222916,0.582359873,0.182752283,0.820350777,0.064148138,-0.868695181,0.939768357,1.501717176,-0.47077112,0.64942974,-0.416197178,0.109345542,-1.8190536,-0.335902938,-0.899528942,-0.271829813,-0.544099537,-0.130062319,-0.067670472,0.182136649,0.137300184
1,Card Flipper,13,1.60572E+12,0.173289813,0.103050836,0.167199265,0.00774669,0.14665422,0.141049025,-0.094044567,0.06216702,183.7310819,165.6782005,-24.27950133,11.2716185,-11.31691267,1.246625782,-1.758952138,-1.346761708,-0.530078873,-1.136328013,-0.209055363,1.582024176,0.333248078,-7.098704837,0.095724541,0.158285668,-0.17302838,0.168239043,-0.255460108,-0.230802914,0.245899407,0.122657874
1,Card Flipper,13,1.60572E+12,0.525825488,0.287019748,0.022474285,0.006645955,0.016754968,0.04660303,0.296361724,0.422522946,161.1295126,108.9503968,-10.3096071,3.148130176,-9.917344742,-1.865566385,-4.786815771,2.619964531,1.799964198,2.755074034,-0.716986093,2.492431023,0.468375258,-2.738466608,0.280895151,-0.21372903,-0.007606901,-0.572121958,-0.026381226,0.203998305,-0.210859096,0.018438121
1,Card Flipper,13,1.60572E+12,0.158323816,0.081922029,0.163441574,0.008404819,0.158494903,0.152129733,-0.09008452,0.05159113,179.5309006,166.2107824,-24.70085487,9.399917569,-11.84899586,0.756561502,-1.474756363,-1.304959477,-0.720192602,-0.740585704,-0.092663722,1.248203552,0.429534101,-7.113430559,0.106774984,0.081108432,-0.301197624,0.230916481,-0.285760916,-0.192255701,0.256081172,0.218922844
1,Card Flipper,13,1.60572E+12,0.182286473,0.104239583,0.157205734,0.008713971,0.136864906,0.126810665,-0.096108006,0.065088253,183.9148453,165.3311745,-23.98646127,10.60902199,-11.43268197,0.873544175,-1.288151659,-0.997156598,-0.786491504,-0.792257267,-0.539766178,2.059967474,0.389999685,-7.031707495,0.04948532,-0.094174326,-0.141303694,0.128212245,-0.359137618,-0.415616806,0.177741006,0.166402928
1,Card Flipper,13,1.60572E+12,0.204901748,0.114961681,0.158327829,0.008244928,0.129199102,0.114518054,-0.088441886,0.046917899,172.8160251,166.5058,-26.06286364,9.077898307,-11.61551144,1.29737458,-1.930677358,-1.374585415,-0.371163673,-1.14992116,-0.08658412,1.48516723,0.612760109,-7.113430559,0.115718552,0.037211796,-0.075522172,0.200419006,-0.396794615,-0.429481543,0.13075673,0.18241613
1,Card Flipper,13,1.60572E+12,0.202237895,0.11102553,0.135514368,0.007291018,0.109776335,0.136984995,-0.089409016,0.043293166,175.4221811,166.6027964,-24.42099691,9.78229009,-10.98089735,0.303411267,-1.901901956,-1.297295842,-0.300024415,-0.917215724,-0.430490966,1.984851967,0.412407991,-7.113430559,-0.114187549,-0.01483593,-0.260508458,0.179078797,-0.221099505,-0.227065901,0.233678795,0.061137475
1,Card Flipper,13,1.60572E+12,0.232979985,0.131643666,0.162041029,0.00654413,0.110656649,0.096105089,-0.095693777,0.037119235,171.9571781,166.7223613,-26.3665503,10.07588985,-11.82111262,0.968871181,-1.980701587,-0.90991732,-0.361255846,-1.189610596,-0.439990795,2.986748019,0.405983069,-7.061934459,0.071447728,0.263687322,-0.144546104,0.287302164,-0.345393865,-0.404633785,0.158579146,0.19654409
1,Card Flipper,13,1.60572E+12,0.183993391,0.104506951,0.160707288,0.009921655,0.133471819,0.135941419,-0.091500909,0.036964859,171.5854542,167.1675632,-26.44981956,9.742555076,-11.10199385,0.762872371,-2.17450405,-1.430327442,-0.259931866,-0.994962033,-0.158569995,1.40422429,0.474393907,-7.113430559,-0.249626509,0.167675012,-0.257110333,0.003192794,-0.25414721,-0.366624965,0.039276081,0.056297662
1,Card Flipper,13,1.60572E+12,0.216756858,0.125102482,0.153824382,0.006457528,0.10513541,0.118333587,-0.092659191,0.020203991,168.8001751,167.413854,-25.27861503,9.179528866,-11.14119359,0.690844155,-1.714023107,-1.43351371,-0.69014088,-1.279340355,-0.316941271,2.975861158,0.35261862,-7.113430559,-0.16233088,0.213864387,-0.416177866,0.127741137,-0.151644328,-0.307440513,0.236609265,0.103149226
1,Card Flipper,13,1.60572E+12,0.205319354,0.117752791,0.142682265,0.007361082,0.110789373,0.121623432,-0.099327419,0.031028694,170.9959981,167.5043567,-25.41778347,8.613586361,-11.18548171,0.582604019,-1.733447594,-1.179700334,-0.556971312,-0.952538295,-0.279916992,1.871158643,0.420184625,-7.113430559,0.122993554,0.073834204,-0.014496609,0.210871097,-0.399994534,-0.25997089,0.188021366,0.180271268
1,Card Flipper,13,1.60572E+12,0.21318711,0.119225511,0.148535226,0.007441228,0.111985952,0.116773827,-0.086801764,0.015336101,167.6936283,167.6624257,-26.79283961,10.50788452,-10.01856422,0.694628251,-1.283725642,-1.304480496,-0.005803286,-1.220746499,-0.388190287,3.596974035,0.5164838,-7.009480589,-0.117237874,0.106233543,0.018611249,0.148482998,-0.150244931,-0.297645773,0.244152795,0.163217598
1,Card Flipper,14,1.60572E+12,0.016876914,0.094719748,0.033818079,0.160575745,0.04495102,0.371536027,1.424346031,-0.037064048,95.55384968,70.58239898,-23.61424551,-6.834079142,11.73602699,9.18728709,-4.071118783,-4.852087382,-4.349532357,-2.360254681,-2.999043325,-0.227405906,-0.529834061,-7.011991086,0.243462335,-0.418253023,0.426997218,-1.273042802,0.462097019,-0.445790078,0.413092211,-0.119963686
1,Card Flipper,14,1.60572E+12,0.026197603,0.18533108,0.000738377,0.579092787,0.005343453,0.785282573,1.604554406,-0.174138652,96.64787708,77.83943097,7.256228381,8.311232697,9.926469782,5.897465888,-1.458974406,3.357915213,-5.493066821,-0.89273457,-2.392086896,-5.919316241,1.139951258,1.018127415,2.58929221,0.916353306,0.465987096,-0.417746453,-0.412473156,-0.963709291,-0.527218076,0.866333136
1,Card Flipper,14,1.60572E+12,0.47890986,0.466885735,0.505226704,0.067816168,0.006311473,0.000856696,1.899663883,0.455974182,123.1027389,35.91314321,-3.86208225,-1.252555507,0.623197264,8.151676819,-1.812644063,3.73982968,0.328044104,-1.342176268,3.206580637,7.680497287,0.20521752,0.557368029,-1.907019813,0.551018063,-1.771673466,-3.053253675,-1.661556566,-0.150277243,-1.36777789,-0.924506361
1,Card Flipper,14,1.60572E+12,0.044403907,0.337025061,0.000290032,0.188048054,0.000329077,0.973360045,1.564757293,-0.220953234,91.1584127,83.42456601,14.48597015,10.07115331,22.7232474,4.926258492,-3.451598039,-1.601894935,-9.477370611,-2.468653507,-0.49349737,-7.70506868,0.907164646,1.331160869,3.472593505,0.092583791,2.510312552,-0.641247988,-0.875291362,-0.523632409,-0.709438246,0.763896722
1,Card Flipper,14,1.60572E+12,0.023589991,0.525973746,0.002781186,0.440220317,0.002298721,0.754859409,1.240689868,0.65519488,156.3724802,42.57825982,7.028536158,7.473004168,15.24329507,-1.759434226,-0.311617409,-3.462886521,-7.80791384,-3.772150685,0.22730897,-1.754516909,0.238821085,-7.113430559,0.81960493,0.901068043,1.973283694,0.869606163,-0.443723416,-1.676989772,0.790972784,1.177678425
1,Card Flipper,14,1.60572E+12,0.07428665,0.256287151,0.265725732,0.306157162,0.024117292,0.006576306,2.628352778,0.506989164,38.42133123,-14.52067343,-2.305107332,-9.467134149,1.268839086,18.15595757,6.03520062,0.368600145,4.375319417,3.965753372,2.203089585,7.70506868,-2.084992264,7.113430559,-3.76072111,-1.335873358,-2.66455124,-1.20331965,-2.334773522,-2.382766063,-0.673922493,1.415710791
1,Card Flipper,14,1.60572E+12,0.000942466,0.003113536,0.060123938,0.026854147,0.457441202,0.177420743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Card Flipper,14,1.60572E+12,0.483121055,0.647616174,0.000604012,0.010149836,0.0146823,0.724520616,2.616711126,0.587291696,52.64837976,-20.92693838,-0.143041937,-2.645127504,1.798199016,2.624932332,3.841920913,-0.616859071,-0.27068976,-1.879448847,2.141102596,5.478760969,-1.662160821,0.325778464,-2.107047135,-1.265531209,-1.489502263,-0.591070997,-0.706189691,-0.916160667,-0.891396058,1.228646851
1,Card Flipper,14,1.60572E+12,0.04041651,0.259953011,0.535599227,0.479029933,0.019616669,0.018628836,2.523151922,0.522030695,68.00141053,-8.080901321,0.006252651,-4.390853873,6.01915561,8.685766257,9.641871819,-0.935641695,1.391105053,-2.44546057,1.11769791,7.508830705,-0.033999086,4.882840618,-2.087730347,1.41277886,-1.395294367,-0.994094202,-2.485640953,-0.834950372,-0.0094473,1.575203255
1,Card Flipper,14,1.60572E+12,0.017014981,0.029254254,0.671404919,0.315531018,0.472304587,8.54812E-05,1.561401633,0.013896017,87.03884309,69.69919516,1.08054808,2.097278474,-0.970721501,0.685672619,-0.200294162,0.51132889,-0.382875193,-1.249535546,0.339607308,-0.953143756,0.933057425,0.081704316,0.82502932,-0.011545519,-0.033128618,-0.218859706,-0.929431435,0.220973764,0.307118773,-0.56984286
1,Card Flipper,14,1.60572E+12,0.035113541,0.098250725,0.004502986,0.17748396,0.027241369,0.834845664,2.712717029,0.487283976,57.78122361,-13.58526705,0.195158326,-2.232041793,1.299888158,0.728005185,2.524130134,0.104099785,-0.463246004,-0.507971354,3.468447563,2.485570975,-0.899785663,0.310041546,-0.676368877,-1.041707774,-2.38355535,0.962207831,-0.576763242,0.483483902,-0.934926586,0.929191562
1,Card Flipper,14,1.60572E+12,0.130560578,0.137849726,0.006895677,0.32132444,0.019860056,0.050258617,1.940147827,-0.184992308,48.07677883,52.40324232,-19.29471276,9.382656242,8.118163113,-0.463848578,0.447650385,-1.940028964,6.119361099,5.384572373,1.571574924,-5.998694213,-0.843030079,-5.075927946,-1.25245656,-0.999928647,-1.920688565,1.062770589,-0.635502362,0.055052511,0.072801838,-1.323102165
1,Card Flipper,14,1.60572E+12,0.015020348,0.030438539,0.012400634,0.568819833,0.049880192,0.423110568,1.260052468,0.584374904,134.2047575,39.87004639,-3.379552859,4.228698958,11.88782478,3.678230393,1.744456621,-1.839748478,-7.073577726,-2.935454369,-0.575266934,-1.516059573,-1.582188264,-0.319185379,0.258318331,-0.127506031,-0.03992184,0.815757762,1.712020147,-0.320309119,0.810229731,1.180393122
1,Card Flipper,14,1.60572E+12,0.17316321,0.199037478,0.033577903,0.568729546,0.001043441,0.000155335,2.282576161,-0.4195313,67.15872337,67.52965529,3.282812559,-14.98843837,21.43819731,11.56382512,-3.415979997,-3.916876645,3.319462307,-2.116914479,0.994108384,7.70506868,-0.427734043,-3.916296768,-2.620825039,0.303069884,-1.875923764,0.753529395,-0.59517501,-0.784107595,0.79076343,0.775391963
1,Card Flipper,14,1.60572E+12,0.11681908,0.341352133,0.002557464,0.111499363,0.005131947,0.270259908,1.907039247,0.001451286,59.15433701,49.23561798,-20.10839566,3.9806949,7.888585551,0.475040091,-4.22210734,1.837184874,2.824820678,-4.202765389,0.143479039,-1.161188386,0.604270135,-3.195485078,-0.89376734,0.181883369,0.376764353,-1.107504914,0.870539371,-0.667586412,-0.363856885,0.068053392
1,Card Flipper,14,1.60572E+12,0.020048184,0.057177213,0.739157484,0.251884343,0.139954877,0.003507577,2.72554941,0.643076483,62.57973427,-35.29064093,-31.75141881,-6.654564277,-13.51631797,-0.713929576,9.110989687,-2.969366445,3.832393903,-4.422477488,0.6084201,7.70506868,-4.64790229,-6.950729822,-1.89084584,0.983420629,-0.035145512,-1.073534012,-0.242289325,-0.152059905,-3.680053804,2.170642595
1,Card Flipper,14,1.60572E+12,0.459976829,0.306556005,0.225397267,0.888498521,0.000604754,6.4499E-06,2.214119349,-0.505405474,64.69857264,78.51091651,-2.252194559,-15.79322535,18.40920111,14.96624601,-3.271063821,-0.441440576,2.883504103,0.68440446,2.434983808,7.70506868,0.131204614,-0.978971399,-1.903331394,0.641946662,-0.283335762,0.349334511,-1.454431209,-1.104106078,1.377844063,1.760124302
