,Papel,RMSE_0,RMSE_1,Open,High,Low,Adj Close,Volume,EMA_10,SMA_10,EMA_20,SMA_20,EMA_50,SMA_50,EMA_100,SMA_100,EMA_200,SMA_200,ATR,CCI,ROC,RSI,WCL,Close,RMSE2_0,RMSE2_1
18,ATOM3,0.057536780834198,0.002583682537078857,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.01981431245803833,0.08864212036132812
19,AZEV3,465.2342653274536,272.8555727005005,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,120.54736614227295,334.4727964401245
20,AZEV4,0.01652240753173739,0.038343906402587,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04335165023803622,0.0294170379638663
21,B3SA3,0.3035984039306641,0.16739845275878906,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16109085083007812,0.10153579711914062
22,BAHI3,2.990520477294922,0.4267158508300781,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0317840576171875,0.058788299560546875
23,BALM3,93.10120391845705,911.368896484375,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.708343505859375,28.07036399841309
24,BALM4,0.015091896057128906,0.04284858703613281,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.027609825134277344,0.013527870178222656
25,BAUH4,0.012573242187501776,0.070553779602049,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04481124877929865,0.054934501647947435
26,BAZA3,0.3677711486816406,0.009096145629882812,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.24187278747558594,0.10775184631347656
27,BBAS3,0.4602737426757848,0.2842426300048864,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.027162551879886362,0.1646633148193395
28,BBDC3,0.059178352355957024,0.007653236389160156,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.002144813537597656,0.1136474609375
29,BBDC4,0.14716339111328125,0.03544425964355469,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.055744171142578125,0.1809101104736328
30,BBRK3,0.6017866134643555,0.5172624588012695,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.08242988586425781,0.1406106948852539
31,BBSE3,0.008037567138671875,0.10918235778808594,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1339244842529297,0.013957977294921877
32,BDLL4,0.1732482910156179,0.18478775024414773,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5698776245117259,0.0061798095703196046
33,BEEF3,0.0754232406616211,0.02056980133056641,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08328437805175781,0.040175437927246094
34,BEES3,0.014945030212402344,0.0040384531021118155,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.046666860580444336,0.00605618953704834
35,BEES4,0.022090673446655273,0.00048661231994628906,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03241276741027832,0.007913827896118164
36,BGIP3,3.89536190032959,5.113706588745117,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.67332649230957,13.80339241027832
37,BGIP4,0.2366218566894531,0.000659942626953125,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5174331665039062,0.138641357421875
38,BHGR3,0.011188507080078123,0.030731201171875,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.03774070739746094,0.01743316650390625
39,BIOM3,0.051563262939453125,0.0782785415649414,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05864048004150391,0.04915046691894531
40,BMEB3,0.2646217346191406,0.05922889709472656,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0506291389465332,0.040560245513916016
41,BMEB4,0.012690544128417969,0.10443401336669922,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.035419464111328125,0.01639413833618164
42,BMIN3,0.108001708984375,0.5485305786132812,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.098793029785156,1.2431869506835938
43,BMIN4,0.08691787719726562,0.3206520080566406,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4333953857421875,0.10322189331054688
44,BMKS3,1.017547607421875,2.6663818359375,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.996978759765625,2.511199951171875
45,BNBR3,0.06000518798828125,0.021221160888671875,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05825614929199219,0.000423431396484375
46,BOBR4,0.0001807212829589844,0.01615428924560547,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.010818004608154295,0.030607223510742188
47,BPAN4,0.09526216983795166,0.2148970365524292,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.07284438610076904,0.03160810470581055
48,BPHA3,0.2449355125427246,0.04190349578857422,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.026640892028808597,0.09934329986572266
49,BRAP3,0.13783645629882812,0.005183219909667969,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11014556884765624,0.009116172790527344
50,BRAP4,0.053420066833496094,0.043853759765625,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.118988037109375,0.05353832244873047
